品名コード,品名漢字,カテゴリ_ブランド_,シリーズ,付加価値品フラグ,会社_文字型_,Primary_key,ソート
23774,ＬＡ具だくさんタルタルソース（ＭＣ）,付加価値商品,タルタルソース,対象,11,11_23774,10
27970,ＷＧタルタルソースＮｏ．２,付加価値商品,タルタルソース,対象,11,11_27970,10
30903,ＫＦＣ月見タルタルソース２４,付加価値商品,タルタルソース,対象,11,11_30903,10
31307,ＲＣＨ　具たくさんタルタルソース,付加価値商品,タルタルソース,対象,11,11_31307,10
31839,ＥＢ　具だくさんたまねぎのタルタルソース,付加価値商品,タルタルソース,対象,11,11_31839,10
3606,Ｌタルタルソース,付加価値商品,タルタルソース,対象,11,11_3606,10
37594,ＦＫタルタルソース,付加価値商品,タルタルソース,対象,11,11_37594,10
39050,ＦＫ　タルタルソース　Ｒ,付加価値商品,タルタルソース,対象,11,11_39050,10
39098,Ｐタルタルソース５００ｇ,付加価値商品,タルタルソース,対象,11,11_39098,10
39535,チキン南蛮用タルタルソース,付加価値商品,タルタルソース,対象,11,11_39535,10
40767,ＭＣＤタツタ用たまごフィリング（ＱＰＡ）,付加価値商品,タルタルソース,対象,11,11_40767,10
40769,ＭＣＤタツタ用たまごフィリング（ＣＯＰ）,付加価値商品,タルタルソース,対象,11,11_40769,10
46889,ＬＴタルタルベース・オニオン,付加価値商品,タルタルソース,対象,11,11_46889,10
47231,ＢＣ　贅沢タルタルソース,付加価値商品,タルタルソース,対象,11,11_47231,10
48478,タルタルソース－Ｅ,付加価値商品,タルタルソース,対象,11,11_48478,10
50400,ＡＥタルタルソースＮＯ．３,付加価値商品,タルタルソース,対象,11,11_50400,10
57081,たまごタルタル５００ｇ×２０,付加価値商品,タルタルソース,対象,11,11_57081,10
68700,プレナス具沢山チルドタルタルソース２３,付加価値商品,タルタルソース,対象,11,11_68700,10
18860,ＳＭ　まるオムレツ（ホワイト）,付加価値商品,付加価値商品,対象,11,11_18860,10
22330,デリカ用まるいオムレツ,付加価値商品,付加価値商品,対象,11,11_22330,10
26620,ＳＭ　目玉焼風まるオムレツＰ,付加価値商品,付加価値商品,対象,11,11_26620,10
26625,ＳＭ　目玉焼風まるオムレツ,付加価値商品,付加価値商品,対象,11,11_26625,10
30770,ＳＭ　目玉焼風まるオムレツＰ　２０１０,付加価値商品,付加価値商品,対象,11,11_30770,10
43770,ＳＭ　目玉焼風まるオムレツ　Ｈ,付加価値商品,付加価値商品,対象,11,11_43770,10
43880,ＳＭ　目玉焼風まるオムレツ　Ｈ　Ｐ,付加価値商品,付加価値商品,対象,11,11_43880,10
49100,ＳＭ　とろっとまるオムレツ,付加価値商品,付加価値商品,対象,11,11_49100,10
49440,ＳＭ　まるオムレツ（ホワイト）Ｈ,付加価値商品,付加価値商品,対象,11,11_49440,10
49600,ＳＭ　とろっとまるオムレツ,付加価値商品,付加価値商品,対象,11,11_49600,10
55915,ＳＭ　まるコロたまご　Ｈ,付加価値商品,付加価値商品,対象,11,11_55915,10
55916,ＳＭ　まるコロたまご　Ｈ　（２００）,付加価値商品,付加価値商品,対象,11,11_55916,10
55917,ＳＭ　まるコロたまご　Ｈ　Ｐ,付加価値商品,付加価値商品,対象,11,11_55917,10
64996,ＳＭ　まるいたまごやき,付加価値商品,付加価値商品,対象,11,11_64996,10
65380,ＳＭ　まるオムレツＨ（ホワイト）４０,付加価値商品,付加価値商品,対象,11,11_65380,10
65490,サンド用　まるオムレツ　Ｈ,付加価値商品,付加価値商品,対象,11,11_65490,10
69544,ＳＭ　まるオムレツ（ホワイト）,付加価値商品,付加価値商品,対象,11,11_69544,10
3793,ＫＦＣバーガー用まるオムレツ２４,付加価値商品,付加価値商品,対象,11,11_3793,10
43907,ＫＦＣバーガー用まるオムレツ,付加価値商品,付加価値商品,対象,11,11_43907,10
4656,Ｌまるオムレツ３（１１０個）,付加価値商品,付加価値商品,対象,11,11_4656,10
66698,ＬＴ　まるオムレツ２（１５０個）,付加価値商品,付加価値商品,対象,11,11_66698,10
1481,キャロットソース,付加価値商品,ソースワールド,対象,11,11_1481,10
1888,具たっぷりソース　ガーリックオニオン,付加価値商品,ソースワールド,対象,11,11_1888,10
1893,具たっぷりソース　ゆず醤油,付加価値商品,ソースワールド,対象,11,11_1893,10
40085,具たっぷりソース　トマトガーリック,付加価値商品,ソースワールド,対象,11,11_40085,10
40086,具たっぷりソース　焼肉のたれ,付加価値商品,ソースワールド,対象,11,11_40086,10
50666,キャロットサラダソースーＦ,付加価値商品,付加価値商品,対象,11,11_50666,10
15115,ＳＭ　卵黄風ソース,付加価値商品,付加価値商品,対象,11,11_15115,10
15230,ＳＭ　とろっとスクランブル,付加価値商品,付加価値商品,対象,11,11_15230,10
15810,ＳＭ　とろっとスクランブル　１００,付加価値商品,付加価値商品,対象,11,11_15810,10
18566,ＳＭ　卵黄風ソース（高粘度）,付加価値商品,付加価値商品,対象,11,11_18566,10
18581,ＳＭ　とろっとスクランブル５０００,付加価値商品,付加価値商品,対象,11,11_18581,10
18930,ＳＭ　とろっとたまご　和風　Ｈ,付加価値商品,付加価値商品,対象,11,11_18930,10
1902,ふっくら炒りたまご５００,付加価値商品,付加価値商品,対象,11,11_1902,10
21444,ＳＭ　とろっと　親子丼の素,付加価値商品,付加価値商品,対象,11,11_21444,10
22755,ＳＭ　ヘルシー炒りたまごＮ,付加価値商品,付加価値商品,対象,11,11_22755,10
23157,ＳＭ　エスプーマベース,付加価値商品,付加価値商品,対象,11,11_23157,10
23822,ＳＭ　オランデーズソース　１００,付加価値商品,付加価値商品,対象,11,11_23822,10
23844,ＳＭ　オランデーズソース,付加価値商品,付加価値商品,対象,11,11_23844,10
25995,ＳＭ　焼きたまごそぼろ　Ｈ,付加価値商品,付加価値商品,対象,11,11_25995,10
30480,ＳＭ　とろっと　親子丼の素,付加価値商品,付加価値商品,対象,11,11_30480,10
36720,ＧＱＰ　ＨＯＢＯＴＡＭＡ（スクランブル）,付加価値商品,付加価値商品,対象,11,11_36720,10
37210,ＳＭ　シェフズ　スクランブル,付加価値商品,付加価値商品,対象,11,11_37210,10
39450,ＳＭ　ＮＥＷスクランブルエッグ　Ｈ,付加価値商品,付加価値商品,対象,11,11_39450,10
43510,ＳＭ　レア・スクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_43510,10
43660,ＳＭ　スクランブルエッグ（レアタイプ）,付加価値商品,付加価値商品,対象,11,11_43660,10
44660,ＳＭ　とろっとたまご　和風　１００,付加価値商品,付加価値商品,対象,11,11_44660,10
44690,ＳＭ　とろっとたまご　プレーン,付加価値商品,付加価値商品,対象,11,11_44690,10
45000,ＳＭ　とろっとたまご（洋食店の味）,付加価値商品,付加価値商品,対象,11,11_45000,10
45060,ＳＭ　とろっとたまご　和風,付加価値商品,付加価値商品,対象,11,11_45060,10
45445,ＳＭ　とろっとたまご　洋風,付加価値商品,付加価値商品,対象,11,11_45445,10
45610,ＳＭ　ふわふわエッグ　Ｈ,付加価値商品,付加価値商品,対象,11,11_45610,10
45630,ＳＭ　とろっとたまご　プレーンＨ,付加価値商品,付加価値商品,対象,11,11_45630,10
45760,ＳＭ　ふんわり炒りたまご,付加価値商品,付加価値商品,対象,11,11_45760,10
45770,ＳＭ　ふんわり炒りたまご　Ｈ,付加価値商品,付加価値商品,対象,11,11_45770,10
45860,ＳＭ　焼きたまごそぼろ　Ｎ,付加価値商品,付加価値商品,対象,11,11_45860,10
46008,ＧＱＰ　ＨＯＢＯＴＡＭＡ（スクランブル）,付加価値商品,付加価値商品,対象,11,11_46008,10
46244,ＳＭ　シェフズ　スクランブル,付加価値商品,付加価値商品,対象,11,11_46244,10
47999,ＳＭ　丼用たまご,付加価値商品,付加価値商品,対象,11,11_47999,10
48000,ＳＭ　ふわふわエッグ,付加価値商品,付加価値商品,対象,11,11_48000,10
49016,ＳＭ　スクランブルエッグ　Ｎ,付加価値商品,付加価値商品,対象,11,11_49016,10
52587,ＳＭ　とろっとスクランブル,付加価値商品,付加価値商品,対象,11,11_52587,10
56005,ＳＭ　丼用たまご（だし風味）,付加価値商品,付加価値商品,対象,11,11_56005,10
56350,ＳＭ　ふわふわエッグ　６０,付加価値商品,付加価値商品,対象,11,11_56350,10
57080,ＳＭ　トッピングエッグ,付加価値商品,付加価値商品,対象,11,11_57080,10
57250,ＳＭ　トッピングエッグ　Ｈ,付加価値商品,付加価値商品,対象,11,11_57250,10
59330,ＳＭ　とろっとたまご　洋風　Ｈ,付加価値商品,付加価値商品,対象,11,11_59330,10
65460,ＳＭ　スクランブルエッグＲ,付加価値商品,付加価値商品,対象,11,11_65460,10
65543,ＳＭ　ふんわり　たまごそぼろ,付加価値商品,付加価値商品,対象,11,11_65543,10
65556,ＳＭ　ふんわり　たまごそぼろ　Ｈ,付加価値商品,付加価値商品,対象,11,11_65556,10
11548,大学生協　玉子丼の素,付加価値商品,付加価値商品,対象,11,11_11548,10
11999,ＫＵＺＥ　スクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_11999,10
13492,ＥＢフレンチスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_13492,10
13531,とろっとスクランブルＴ,付加価値商品,付加価値商品,対象,11,11_13531,10
14625,ジェフダ　レアスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_14625,10
15883,吉野家　親子丼の具　１Ｐ,付加価値商品,付加価値商品,対象,11,11_15883,10
17293,Ｃ１　卵黄風ソースＨ　Ｎｏ．２,付加価値商品,付加価値商品,対象,11,11_17293,10
18655,ジェフダ　とろっとスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_18655,10
2108,ＳＹとろっとたまご,付加価値商品,付加価値商品,対象,11,11_2108,10
24882,とろっと　スクランブル　６００,付加価値商品,付加価値商品,対象,11,11_24882,10
24997,グリーンズ　スクランブルエッグＲ,付加価値商品,付加価値商品,対象,11,11_24997,10
25008,ＥＮＴオランデーズソース２０１８,付加価値商品,付加価値商品,対象,11,11_25008,10
27361,とろっとたまご　ＳＤ－４,付加価値商品,付加価値商品,対象,11,11_27361,10
28575,オランデーズソース　Ｒ,付加価値商品,付加価値商品,対象,11,11_28575,10
28926,Ｗ　シェフズスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_28926,10
29844,吉野家　親子丼の具　２Ｐ,付加価値商品,付加価値商品,対象,11,11_29844,10
29940,ＭＱ　たまご（レアタイプ）Ｎｏ．２,付加価値商品,付加価値商品,対象,11,11_29940,10
30883,ＲＣＨ　スクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_30883,10
33339,ＯＲとろっとスクランブル４００ｇ,付加価値商品,付加価値商品,対象,11,11_33339,10
3595,吉野家　親子丼の具　２Ｐ,付加価値商品,付加価値商品,対象,11,11_3595,10
36460,吉野家　業務用　丼たまご,付加価値商品,付加価値商品,対象,11,11_36460,10
36969,ＨＣＦ　卵を味わうスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_36969,10
37753,Ｃ５　ふわふわエッグ　Ｈ,付加価値商品,付加価値商品,対象,11,11_37753,10
37956,ＭＨとろっとたまご,付加価値商品,付加価値商品,対象,11,11_37956,10
40152,とろっとスクランブルＢＥ,付加価値商品,付加価値商品,対象,11,11_40152,10
40633,２３８２２　オランデーズソース１００×３,付加価値商品,付加価値商品,対象,11,11_40633,10
4160,大学生協　玉子丼ベース,付加価値商品,付加価値商品,対象,11,11_4160,10
43698,吉野家　親子丼の具　１Ｐ,付加価値商品,付加価値商品,対象,11,11_43698,10
45674,Ｗ丼用たまご,付加価値商品,付加価値商品,対象,11,11_45674,10
48797,ふんわり炒りたまご（惣菜用）Ｓ,付加価値商品,付加価値商品,対象,11,11_48797,10
52165,ＴＫＹ　とろっとスクランブル,付加価値商品,付加価値商品,対象,11,11_52165,10
52277,匠　とろ～りＮＥＷスクランブルエッグ,付加価値商品,付加価値商品,対象,11,11_52277,10
53553,ＥＢレア・スクランブルエッグ（ベース）,付加価値商品,付加価値商品,対象,11,11_53553,10
55401,ＪＦＳＡとろ～り食感スクランブルエッグＲ,付加価値商品,付加価値商品,対象,11,11_55401,10
58332,ＢＣ　とろっとクリーミィスクランブル,付加価値商品,付加価値商品,対象,11,11_58332,10
64156,ＢＣふわふわスクランブルエッグ２,付加価値商品,付加価値商品,対象,11,11_64156,10
65916,シェフズ　スクランブル５００,付加価値商品,付加価値商品,対象,11,11_65916,10
66146,ＯＭＱ　スクランブル,付加価値商品,付加価値商品,対象,11,11_66146,10
67589,ＭＡ丼用たまご（だし風味）,付加価値商品,付加価値商品,対象,11,11_67589,10
68377,お店のレアスクランブル（プレーンタイプ）,付加価値商品,付加価値商品,対象,11,11_68377,10
68690,ＭＨとろっとたまご,付加価値商品,付加価値商品,対象,11,11_68690,10
10200,ＳＭ　冷凍やわらかたまご　Ｈ,付加価値商品,付加価値商品,対象,11,11_10200,10
10600,ＳＭ　きみぷち,付加価値商品,付加価値商品,対象,11,11_10600,10
15831,ＳＭ　とろ～りやわらかたまご,付加価値商品,付加価値商品,対象,11,11_15831,10
15832,ＳＭ　とろ～りやわらかたまご,付加価値商品,付加価値商品,対象,11,11_15832,10
47780,ＳＭ　スライスたまご（半熟風）　Ｈ,付加価値商品,付加価値商品,対象,11,11_47780,10
47782,ＳＭ　ハーフたまご（半熟風）　Ｈ,付加価値商品,付加価値商品,対象,11,11_47782,10
56616,ＳＭ　ハーフたまご（半熟風）,付加価値商品,付加価値商品,対象,11,11_56616,10
56618,ＳＭ　スライスたまご（半熟風）,付加価値商品,付加価値商品,対象,11,11_56618,10
65600,ＳＭ　ぷるぷるたまご（半熟風）,付加価値商品,付加価値商品,対象,11,11_65600,10
2021,ＳＹぷるぷるたまご,付加価値商品,付加価値商品,対象,11,11_2021,10
31306,オリエンタルランドＭ型ハーフたまご３,付加価値商品,付加価値商品,対象,11,11_31306,10
66514,半熟風たまご（Ｑ）,付加価値商品,付加価値商品,対象,11,11_66514,10
21657,ドレスアップソース　パセリ＆ケール,ソースワールド,ソースワールド,対象,11,11_21657,30
21827,ドレスアップソース　キャロット＆レモン,ソースワールド,ソースワールド,対象,11,11_21827,30
21856,ドレスアップソース　アップル＆セロリ,ソースワールド,ソースワールド,対象,11,11_21856,30
37550,ドレスアップＳ　パセリ＆ケール試供品,ソースワールド,ソースワールド,対象,11,11_37550,30
37552,ドレスアップＳ　キャロット＆レモン試供品,ソースワールド,ソースワールド,対象,11,11_37552,30
37554,ドレスアップＳ　アップル＆セロリ　試供品,ソースワールド,ソースワールド,対象,11,11_37554,30
47050,ＱＰ　タルタルソース,ソースワールド,タルタルソース,対象,11,11_47050,20
47051,ＱＰ　タルタルソース,ソースワールド,タルタルソース,対象,11,11_47051,20
1551,ＫＦＣタルタルソース２３（６０）,ソースワールド,タルタルソース,対象,11,11_1551,20
17280,ジェフダ　タルタルソース,ソースワールド,タルタルソース,対象,11,11_17280,20
17777,ＣＹＢＤＴ―Ｇ１,ソースワールド,タルタルソース,対象,11,11_17777,20
21929,レモンタルタルソース　広島県産レモン果汁,ソースワールド,タルタルソース,対象,11,11_21929,20
28615,さぼてん特製タルタルソース,ソースワールド,タルタルソース,対象,11,11_28615,20
31188,ＬＡタルタルソース１０,ソースワールド,タルタルソース,対象,11,11_31188,20
52973,Ｐｌｅｎｕｓ　タルタルソース,ソースワールド,タルタルソース,対象,11,11_52973,20
